index,seq_id,prep,samplename,seq_count
16767,MIR-291A-5P,NTTR (Corrected),NTTR2 (Corrected),106.420239627439
16768,MIR-291A-5P,NTTR (Corrected),NTTR3 (Corrected),407.75754973039795
16769,MIR-291A-5P,circ_ligase (Corrected),circ_ligase (Corrected),1055.2450021745015
16770,MIR-291B-3P-mmu,NTC (Corrected),NTC4 (Corrected),342.33353733757457
16771,MIR-291B-3P-mmu,NTC (Corrected),NTC5 (Corrected),373.45476800462677
16772,MIR-291B-3P-mmu,NTC (Corrected),NTC6 (Corrected),371.23182295698024
16773,MIR-291B-3P-mmu,NTT (Corrected),NTT4 (Corrected),275.7608502742676
16774,MIR-291B-3P-mmu,NTT (Corrected),NTT5 (Corrected),323.8889231994937
16775,MIR-291B-3P-mmu,NTT (Corrected),NTT6 (Corrected),297.8737486453175
16776,MIR-291B-3P-mmu,MTT (Corrected),MTT1 (Corrected),363.84688842366444
16777,MIR-291B-3P-mmu,MTT (Corrected),MTT2 (Corrected),555.583630456052
16778,MIR-291B-3P-mmu,MTT (Corrected),MTT3 (Corrected),505.762272290156
16779,MIR-291B-3P-mmu,NTTR (Corrected),NTTR1 (Corrected),2202.002699981712
16780,MIR-291B-3P-mmu,NTTR (Corrected),NTTR2 (Corrected),1640.74623915156
16781,MIR-291B-3P-mmu,NTTR (Corrected),NTTR3 (Corrected),3406.6507134708168
16782,MIR-291B-3P-mmu,circ_ligase (Corrected),circ_ligase (Corrected),7152.804799939289
16783,MIR-292-3P,NTC (Corrected),NTC4 (Corrected),1376.002984493237
16784,MIR-292-3P,NTC (Corrected),NTC5 (Corrected),1149.2625896332859
16785,MIR-292-3P,NTC (Corrected),NTC6 (Corrected),1269.301622206202
16786,MIR-292-3P,NTT (Corrected),NTT4 (Corrected),872.8091062926115
16787,MIR-292-3P,NTT (Corrected),NTT5 (Corrected),874.1098650203206
16788,MIR-292-3P,NTT (Corrected),NTT6 (Corrected),883.215176114282
16789,MIR-292-3P,MTT (Corrected),MTT1 (Corrected),884.7065419762135
16790,MIR-292-3P,MTT (Corrected),MTT2 (Corrected),1351.215622984147
16791,MIR-292-3P,MTT (Corrected),MTT3 (Corrected),1283.27740730338
16792,MIR-292-3P,NTTR (Corrected),NTTR1 (Corrected),1777.6380588662305
16793,MIR-292-3P,NTTR (Corrected),NTTR2 (Corrected),5329.002981749702
16794,MIR-292-3P,NTTR (Corrected),NTTR3 (Corrected),4814.6808591074405
16795,MIR-292-3P,circ_ligase (Corrected),circ_ligase (Corrected),22983.61105593854
16796,MIR-294-3P-mmu,NTC (Corrected),NTC4 (Corrected),815.8208324862977
16797,MIR-294-3P-mmu,NTC (Corrected),NTC5 (Corrected),613.5328331504583
16798,MIR-294-3P-mmu,NTC (Corrected),NTC6 (Corrected),495.7167456251891
16799,MIR-294-3P-mmu,NTT (Corrected),NTT4 (Corrected),559.3262529147879
16800,MIR-294-3P-mmu,NTT (Corrected),NTT5 (Corrected),620.4619131171024
16801,MIR-294-3P-mmu,NTT (Corrected),NTT6 (Corrected),741.4324747940219
16802,MIR-294-3P-mmu,MTT (Corrected),MTT1 (Corrected),673.3432043027145
16803,MIR-294-3P-mmu,MTT (Corrected),MTT2 (Corrected),892.2552326074099
16804,MIR-294-3P-mmu,MTT (Corrected),MTT3 (Corrected),1225.907358506288
16805,MIR-294-3P-mmu,NTTR (Corrected),NTTR1 (Corrected),5284.024240986312
16806,MIR-294-3P-mmu,NTTR (Corrected),NTTR2 (Corrected),3981.5963562724387
16807,MIR-294-3P-mmu,NTTR (Corrected),NTTR3 (Corrected),7615.096370984713
16808,MIR-294-3P-mmu,circ_ligase (Corrected),circ_ligase (Corrected),29405.97528863934
16809,MIR-294-3P-rno,NTC (Corrected),NTC4 (Corrected),1027.000612012723
16810,MIR-294-3P-rno,NTC (Corrected),NTC5 (Corrected),680.2211845798554
16811,MIR-294-3P-rno,NTC (Corrected),NTC6 (Corrected),862.5026784868753
16812,MIR-294-3P-rno,NTT (Corrected),NTT4 (Corrected),734.928681155478
16813,MIR-294-3P-rno,NTT (Corrected),NTT5 (Corrected),819.4779984565504
16814,MIR-294-3P-rno,NTT (Corrected),NTT6 (Corrected),783.0567540807034
16815,MIR-294-3P-rno,MTT (Corrected),MTT1 (Corrected),901.313661364845
16816,MIR-294-3P-rno,MTT (Corrected),MTT2 (Corrected),1254.5923829048343
16817,MIR-294-3P-rno,MTT (Corrected),MTT3 (Corrected),1265.1605497885093
16818,MIR-294-3P-rno,NTTR (Corrected),NTTR1 (Corrected),2700.680043228015
16819,MIR-294-3P-rno,NTTR (Corrected),NTTR2 (Corrected),3701.9459245696107
16820,MIR-294-3P-rno,NTTR (Corrected),NTTR3 (Corrected),5858.969883787932
16821,MIR-294-3P-rno,circ_ligase (Corrected),circ_ligase (Corrected),14296.421668215224
16822,MIR-295-3P-rno,NTC (Corrected),NTC4 (Corrected),477.933185244016
16823,MIR-295-3P-rno,NTC (Corrected),NTC5 (Corrected),504.60852581577524
16824,MIR-295-3P-rno,NTC (Corrected),NTC6 (Corrected),435.6972293387311
16825,MIR-295-3P-rno,NTT (Corrected),NTT4 (Corrected),390.2276183126432
16826,MIR-295-3P-rno,NTT (Corrected),NTT5 (Corrected),366.81396121388434
16827,MIR-295-3P-rno,NTT (Corrected),NTT6 (Corrected),292.67071373448243
16828,MIR-295-3P-rno,MTT (Corrected),MTT1 (Corrected),306.4768396265722
16829,MIR-295-3P-rno,MTT (Corrected),MTT2 (Corrected),353.2787215399897
16830,MIR-295-3P-rno,MTT (Corrected),MTT3 (Corrected),517.84017730007
16831,MIR-295-3P-rno,NTTR (Corrected),NTTR1 (Corrected),1323.93945638332
16832,MIR-295-3P-rno,NTTR (Corrected),NTTR2 (Corrected),1717.0145387068762
16833,MIR-295-3P-rno,NTTR (Corrected),NTTR3 (Corrected),3222.82455556826
16834,MIR-295-3P-rno,circ_ligase (Corrected),circ_ligase (Corrected),3192.8062530236416
16835,MIR-519A,NTC (Corrected),NTC4 (Corrected),455.70373476755043
16836,MIR-519A,NTC (Corrected),NTC5 (Corrected),235.63217505053842
16837,MIR-519A,NTC (Corrected),NTC6 (Corrected),353.44826257580735
16838,MIR-519A,NTT (Corrected),NTT4 (Corrected),305.6783010115704
16839,MIR-519A,NTT (Corrected),NTT5 (Corrected),318.6858882886586
16840,MIR-519A,NTT (Corrected),NTT6 (Corrected),321.2874057440762
16841,MIR-519A,MTT (Corrected),MTT1 (Corrected),327.613173393922
16842,MIR-519A,MTT (Corrected),MTT2 (Corrected),558.6031067085305
16843,MIR-519A,MTT (Corrected),MTT3 (Corrected),434.80458035691
16844,MIR-519A,NTTR (Corrected),NTTR1 (Corrected),1237.8931697055273
16845,MIR-519A,NTTR (Corrected),NTTR2 (Corrected),2315.4273506024406
16846,MIR-519A,NTTR (Corrected),NTTR3 (Corrected),2780.8595376323206
16847,MIR-519A,circ_ligase (Corrected),circ_ligase (Corrected),46118.8229843228
16848,MIR-520A-3P,NTC (Corrected),NTC4 (Corrected),200.06505428819287
16849,MIR-520A-3P,NTC (Corrected),NTC5 (Corrected),128.93081276350213
16850,MIR-520A-3P,NTC (Corrected),NTC6 (Corrected),146.71437314467468
16851,MIR-520A-3P,NTT (Corrected),NTT4 (Corrected),76.7447649348198
16852,MIR-520A-3P,NTT (Corrected),NTT5 (Corrected),169.09863460214538
16853,MIR-520A-3P,NTT (Corrected),NTT6 (Corrected),62.43641893002288
16854,MIR-520A-3P,MTT (Corrected),MTT1 (Corrected),190.22700390614824
16855,MIR-520A-3P,MTT (Corrected),MTT2 (Corrected),99.6427163317919
16856,MIR-520A-3P,MTT (Corrected),MTT3 (Corrected),166.07119388631983
16857,MIR-520A-3P,NTTR (Corrected),NTTR1 (Corrected),1329.8062486568072
16858,MIR-520A-3P,NTTR (Corrected),NTTR2 (Corrected),614.0575912915257
16859,MIR-520A-3P,NTTR (Corrected),NTTR3 (Corrected),1120.5573242358084
16860,MIR-520A-3P,circ_ligase (Corrected),circ_ligase (Corrected),90004.97857444483
16861,MIR-522,NTC (Corrected),NTC4 (Corrected),242.3010101934782
16862,MIR-522,NTC (Corrected),NTC5 (Corrected),173.38971371643385
16863,MIR-522,NTC (Corrected),NTC6 (Corrected),157.8290983829078
16864,MIR-522,NTT (Corrected),NTT4 (Corrected),210.72291388882715
16865,MIR-522,NTT (Corrected),NTT5 (Corrected),314.7836121055319
16866,MIR-522,NTT (Corrected),NTT6 (Corrected),261.4525042694707
16867,MIR-522,MTT (Corrected),MTT1 (Corrected),229.4801951883691
16868,MIR-522,MTT (Corrected),MTT2 (Corrected),283.8307677329829
16869,MIR-522,MTT (Corrected),MTT3 (Corrected),249.10679082947982
16870,MIR-522,NTTR (Corrected),NTTR1 (Corrected),586.6792273485912
16871,MIR-522,NTTR (Corrected),NTTR2 (Corrected),1409.9857430611132
16872,MIR-522,NTTR (Corrected),NTTR3 (Corrected),1435.4085095795526
16873,MIR-522,circ_ligase (Corrected),circ_ligase (Corrected),23144.399860047615
16874,MIR-291B-3P-rno,NTC (Corrected),NTC4 (Corrected),1232.4936900249
16875,MIR-291B-3P-rno,NTC (Corrected),NTC5 (Corrected),942.8428947672492
16876,MIR-291B-3P-rno,NTC (Corrected),NTC6 (Corrected),1167.4700421099167
16877,MIR-291B-3P-rno,NTT (Corrected),NTT4 (Corrected),719.4655472299493
16878,MIR-291B-3P-rno,NTT (Corrected),NTT5 (Corrected),959.8638911361104
16879,MIR-291B-3P-rno,NTT (Corrected),NTT6 (Corrected),800.7513181910256
16880,MIR-291B-3P-rno,MTT (Corrected),MTT1 (Corrected),895.2748903343931
16881,MIR-291B-3P-rno,MTT (Corrected),MTT2 (Corrected),1457.330875297689
16882,MIR-291B-3P-rno,MTT (Corrected),MTT3 (Corrected),1383.0591915703974
16883,MIR-291B-3P-rno,NTTR (Corrected),NTTR1 (Corrected),2657.3592757066053
16884,MIR-291B-3P-rno,NTTR (Corrected),NTTR2 (Corrected),4136.847952690028
16885,MIR-291B-3P-rno,NTTR (Corrected),NTTR3 (Corrected),6331.379487617988
16886,MIR-291B-3P-rno,circ_ligase (Corrected),circ_ligase (Corrected),54844.8249898778
16887,MIR-618,NTC (Corrected),NTC4 (Corrected),268.96145273924685
16888,MIR-618,NTC (Corrected),NTC5 (Corrected),192.11532338517628
16889,MIR-618,NTC (Corrected),NTC6 (Corrected),227.58276770243953
16890,MIR-618,NTT (Corrected),NTT4 (Corrected),174.67793334188673
16891,MIR-618,NTT (Corrected),NTT5 (Corrected),230.02143697495973
16892,MIR-618,NTT (Corrected),NTT6 (Corrected),271.5290646997644
16893,MIR-618,MTT (Corrected),MTT1 (Corrected),230.84442239563953
16894,MIR-618,MTT (Corrected),MTT2 (Corrected),425.556674329353
16895,MIR-618,MTT (Corrected),MTT3 (Corrected),413.512617508711
16896,MIR-618,NTTR (Corrected),NTTR1 (Corrected),634.4380266853345
16897,MIR-618,NTTR (Corrected),NTTR2 (Corrected),1032.2618712872038
16898,MIR-618,NTTR (Corrected),NTTR3 (Corrected),1669.30005381961
16899,MIR-618,circ_ligase (Corrected),circ_ligase (Corrected),36679.270972738166
16900,MIR-291B-5P-mmu,NTC (Corrected),NTC4 (Corrected),81.55351424926961
16901,MIR-291B-5P-mmu,NTC (Corrected),NTC5 (Corrected),82.16440199645513
16902,MIR-291B-5P-mmu,NTC (Corrected),NTC6 (Corrected),86.74606010034672
16903,MIR-291B-5P-mmu,NTT (Corrected),NTT4 (Corrected),108.31087507174115
16904,MIR-291B-5P-mmu,NTT (Corrected),NTT5 (Corrected),140.6611529397034
16905,MIR-291B-5P-mmu,NTT (Corrected),NTT6 (Corrected),173.81571948394105
16906,MIR-291B-5P-mmu,MTT (Corrected),MTT1 (Corrected),105.7972771560339
16907,MIR-291B-5P-mmu,MTT (Corrected),MTT2 (Corrected),139.6109167176682
16908,MIR-291B-5P-mmu,MTT (Corrected),MTT3 (Corrected),170.8314857607723
16909,MIR-291B-5P-mmu,NTTR (Corrected),NTTR1 (Corrected),104.39343107108701
16910,MIR-291B-5P-mmu,NTTR (Corrected),NTTR2 (Corrected),315.06125593526247
16911,MIR-291B-5P-mmu,NTTR (Corrected),NTTR3 (Corrected),250.30239650635156
16912,MIR-291B-5P-mmu,circ_ligase (Corrected),circ_ligase (Corrected),220.9319353594831
16913,MIR-291B-5P-rno,NTC (Corrected),NTC4 (Corrected),56.47382744728791
16914,MIR-291B-5P-rno,NTC (Corrected),NTC5 (Corrected),40.22793188025989
16915,MIR-291B-5P-rno,NTC (Corrected),NTC6 (Corrected),46.41684447722294
16916,MIR-291B-5P-rno,NTT (Corrected),NTT4 (Corrected),158.09888203569596
16917,MIR-291B-5P-rno,NTT (Corrected),NTT5 (Corrected),168.28420729211163
16918,MIR-291B-5P-rno,NTT (Corrected),NTT6 (Corrected),207.89380551150575
16919,MIR-291B-5P-rno,MTT (Corrected),MTT1 (Corrected),122.42022665917281
16920,MIR-291B-5P-rno,MTT (Corrected),MTT2 (Corrected),205.69750530929684
16921,MIR-291B-5P-rno,MTT (Corrected),MTT3 (Corrected),199.91800963010837
16922,MIR-291B-5P-rno,NTTR (Corrected),NTTR1 (Corrected),148.53518605985295
16923,MIR-291B-5P-rno,NTTR (Corrected),NTTR2 (Corrected),168.61210697057768
16924,MIR-291B-5P-rno,NTTR (Corrected),NTTR3 (Corrected),225.95043194442684
16925,MIR-291B-5P-rno,circ_ligase (Corrected),circ_ligase (Corrected),363.71800247926285
16926,RLCV-16-3P,NTC (Corrected),NTC4 (Corrected),305.9643665123614
16927,RLCV-16-3P,NTC (Corrected),NTC5 (Corrected),239.24015257635313
16928,RLCV-16-3P,NTC (Corrected),NTC6 (Corrected),290.6854885386088
16929,RLCV-16-3P,NTT (Corrected),NTT4 (Corrected),747.2633629790269
16930,RLCV-16-3P,NTT (Corrected),NTT5 (Corrected),712.6332571072137
16931,RLCV-16-3P,NTT (Corrected),NTT6 (Corrected),781.4407877283325
16932,RLCV-16-3P,MTT (Corrected),MTT1 (Corrected),563.3694765463434
16933,RLCV-16-3P,MTT (Corrected),MTT2 (Corrected),838.4209300059011
16934,RLCV-16-3P,MTT (Corrected),MTT3 (Corrected),945.9983609435218
16935,RLCV-16-3P,NTTR (Corrected),NTTR1 (Corrected),757.8186926810828
16936,RLCV-16-3P,NTTR (Corrected),NTTR2 (Corrected),734.6791906144845
16937,RLCV-16-3P,NTTR (Corrected),NTTR3 (Corrected),917.4131995815886
16938,RLCV-16-3P,circ_ligase (Corrected),circ_ligase (Corrected),838.1501661527628
16939,MIR-292-5P,NTC (Corrected),NTC4 (Corrected),591.9839575430119
16940,MIR-292-5P,NTC (Corrected),NTC5 (Corrected),438.81794824407643
16941,MIR-292-5P,NTC (Corrected),NTC6 (Corrected),450.5588966920786
16942,MIR-292-5P,NTT (Corrected),NTT4 (Corrected),406.1242090966216
16943,MIR-292-5P,NTT (Corrected),NTT5 (Corrected),412.29180089182216
16944,MIR-292-5P,NTT (Corrected),NTT6 (Corrected),383.4836822534804
16945,MIR-292-5P,MTT (Corrected),MTT1 (Corrected),272.9281757279649
16946,MIR-292-5P,MTT (Corrected),MTT2 (Corrected),426.79007559054264
16947,MIR-292-5P,MTT (Corrected),MTT3 (Corrected),382.5706367607795
16948,MIR-292-5P,NTTR (Corrected),NTTR1 (Corrected),194.48841956649844
16949,MIR-292-5P,NTTR (Corrected),NTTR2 (Corrected),116.78695079581541
16950,MIR-292-5P,NTTR (Corrected),NTTR3 (Corrected),121.01240831204593
16951,MIR-292-5P,circ_ligase (Corrected),circ_ligase (Corrected),956.4975077059787
16952,MIR-293-3P,NTC (Corrected),NTC4 (Corrected),2095.5192574398866
16953,MIR-293-3P,NTC (Corrected),NTC5 (Corrected),1476.1586320137042
16954,MIR-293-3P,NTC (Corrected),NTC6 (Corrected),1635.8202531674663
16955,MIR-293-3P,NTT (Corrected),NTT4 (Corrected),1151.0844445570895
16956,MIR-293-3P,NTT (Corrected),NTT5 (Corrected),1169.3996743885186
16957,MIR-293-3P,NTT (Corrected),NTT6 (Corrected),1412.6777271999256
16958,MIR-293-3P,MTT (Corrected),MTT1 (Corrected),1482.24476689634
16959,MIR-293-3P,MTT (Corrected),MTT2 (Corrected),1903.5346745670086
16960,MIR-293-3P,MTT (Corrected),MTT3 (Corrected),2007.2467160577992
16961,MIR-293-3P,NTTR (Corrected),NTTR1 (Corrected),3156.584955608933
16962,MIR-293-3P,NTTR (Corrected),NTTR2 (Corrected),8518.80201078424
16963,MIR-293-3P,NTTR (Corrected),NTTR3 (Corrected),5463.737322053208
16964,MIR-293-3P,circ_ligase (Corrected),circ_ligase (Corrected),18382.945934534822
16965,MIR-293-3P-rno,NTC (Corrected),NTC4 (Corrected),710.4151737277348
16966,MIR-293-3P-rno,NTC (Corrected),NTC5 (Corrected),495.10910638968943
16967,MIR-293-3P-rno,NTC (Corrected),NTC6 (Corrected),627.2646660773584
16968,MIR-293-3P-rno,NTT (Corrected),NTT4 (Corrected),425.6903418395793
16969,MIR-293-3P-rno,NTT (Corrected),NTT5 (Corrected),397.0149820024934
16970,MIR-293-3P-rno,NTT (Corrected),NTT6 (Corrected),498.0262495576481
16971,MIR-293-3P-rno,MTT (Corrected),MTT1 (Corrected),474.756363842939
16972,MIR-293-3P-rno,MTT (Corrected),MTT2 (Corrected),615.4010577900782
16973,MIR-293-3P-rno,MTT (Corrected),MTT3 (Corrected),606.1678946759915
16974,MIR-293-3P-rno,NTTR (Corrected),NTTR1 (Corrected),1248.2820760219306
16975,MIR-293-3P-rno,NTTR (Corrected),NTTR2 (Corrected),2585.846359352917
16976,MIR-293-3P-rno,NTTR (Corrected),NTTR3 (Corrected),1641.8469462472053
16977,MIR-293-3P-rno,circ_ligase (Corrected),circ_ligase (Corrected),11306.148798691684
16978,MIR-669A,NTC (Corrected),NTC4 (Corrected),2376.903104621765
16979,MIR-669A,NTC (Corrected),NTC5 (Corrected),1669.3333855284554
16980,MIR-669A,NTC (Corrected),NTC6 (Corrected),1982.9657185671342
16981,MIR-669A,NTT (Corrected),NTT4 (Corrected),609.3976471184594
16982,MIR-669A,NTT (Corrected),NTT5 (Corrected),733.3492025432824
16983,MIR-669A,NTT (Corrected),NTT6 (Corrected),837.6905118859696
16984,MIR-669A,MTT (Corrected),MTT1 (Corrected),1206.3234970916462
16985,MIR-669A,MTT (Corrected),MTT2 (Corrected),1591.5396512002999
16986,MIR-669A,MTT (Corrected),MTT3 (Corrected),1762.2458064491177
16987,MIR-669A,NTTR (Corrected),NTTR1 (Corrected),2717.9617751529204
16988,MIR-669A,NTTR (Corrected),NTTR2 (Corrected),8096.032680224228
16989,MIR-669A,NTTR (Corrected),NTTR3 (Corrected),9340.142690484055
16990,MIR-669A,circ_ligase (Corrected),circ_ligase (Corrected),3642.613242759255
16991,MIR-669B,NTC (Corrected),NTC4 (Corrected),563.0838559898064
16992,MIR-669B,NTC (Corrected),NTC5 (Corrected),439.46466020540737
16993,MIR-669B,NTC (Corrected),NTC6 (Corrected),537.7909259060418
16994,MIR-669B,NTT (Corrected),NTT4 (Corrected),173.34717527322283
16995,MIR-669B,NTT (Corrected),NTT5 (Corrected),233.47292977033865
16996,MIR-669B,NTT (Corrected),NTT6 (Corrected),264.7383221088389
16997,MIR-669B,MTT (Corrected),MTT1 (Corrected),424.72550324800267
16998,MIR-669B,MTT (Corrected),MTT2 (Corrected),485.7073247456937
16999,MIR-669B,MTT (Corrected),MTT3 (Corrected),569.4499669432269
17000,MIR-669B,NTTR (Corrected),NTTR1 (Corrected),1584.8287141650985
17001,MIR-669B,NTTR (Corrected),NTTR2 (Corrected),2593.356077724707
17002,MIR-669B,NTTR (Corrected),NTTR3 (Corrected),2872.8844837857664
17003,MIR-669B,circ_ligase (Corrected),circ_ligase (Corrected),3988.253136108072
17004,MIR-295-3P-mmu,NTC (Corrected),NTC4 (Corrected),838.4312771644734
17005,MIR-295-3P-mmu,NTC (Corrected),NTC5 (Corrected),538.3762481792427
17006,MIR-295-3P-mmu,NTC (Corrected),NTC6 (Corrected),671.8935577276944
17007,MIR-295-3P-mmu,NTT (Corrected),NTT4 (Corrected),605.7004695790763
17008,MIR-295-3P-mmu,NTT (Corrected),NTT5 (Corrected),530.9330052343635
17009,MIR-295-3P-mmu,NTT (Corrected),NTT6 (Corrected),559.4958567817814
17010,MIR-295-3P-mmu,MTT (Corrected),MTT1 (Corrected),741.0390802522819
17011,MIR-295-3P-mmu,MTT (Corrected),MTT2 (Corrected),1084.2571805796547
17012,MIR-295-3P-mmu,MTT (Corrected),MTT3 (Corrected),1214.9140710451888
17013,MIR-295-3P-mmu,NTTR (Corrected),NTTR1 (Corrected),2673.783332570203
17014,MIR-295-3P-mmu,NTTR (Corrected),NTTR2 (Corrected),2671.257320919218
17015,MIR-295-3P-mmu,NTTR (Corrected),NTTR3 (Corrected),3590.7255618786453
17016,MIR-295-3P-mmu,circ_ligase (Corrected),circ_ligase (Corrected),3836.296651130981
17017,MIR-296-3P,NTC (Corrected),NTC4 (Corrected),191.51765945510135
17018,MIR-296-3P,NTC (Corrected),NTC5 (Corrected),168.29891618525517
17019,MIR-296-3P,NTC (Corrected),NTC6 (Corrected),183.45764984868975
17020,MIR-296-3P,NTT (Corrected),NTT4 (Corrected),414.77684885903335
17021,MIR-296-3P,NTT (Corrected),NTT5 (Corrected),406.4259275331629
17022,MIR-296-3P,NTT (Corrected),NTT6 (Corrected),509.5360079453346
17023,MIR-296-3P,MTT (Corrected),MTT1 (Corrected),355.4614561130293
17024,MIR-296-3P,MTT (Corrected),MTT2 (Corrected),440.23384067346933
17025,MIR-296-3P,MTT (Corrected),MTT3 (Corrected),436.7183981857732
17026,MIR-296-3P,NTTR (Corrected),NTTR1 (Corrected),227.55144431667512
17027,MIR-296-3P,NTTR (Corrected),NTTR2 (Corrected),686.5574452024553
17028,MIR-296-3P,NTTR (Corrected),NTTR3 (Corrected),406.05377799447876
17029,MIR-296-3P,circ_ligase (Corrected),circ_ligase (Corrected),713.8023323253508
17030,MIR-296-5P,NTC (Corrected),NTC4 (Corrected),345.7948525213049
17031,MIR-296-5P,NTC (Corrected),NTC5 (Corrected),216.70642245474033
17032,MIR-296-5P,NTC (Corrected),NTC6 (Corrected),188.33191246426338
17033,MIR-296-5P,NTT (Corrected),NTT4 (Corrected),241.38753724442785
17034,MIR-296-5P,NTT (Corrected),NTT5 (Corrected),234.81916888403507
17035,MIR-296-5P,NTT (Corrected),NTT6 (Corrected),326.4114165761764
17036,MIR-296-5P,MTT (Corrected),MTT1 (Corrected),351.9580421931859
17037,MIR-296-5P,MTT (Corrected),MTT2 (Corrected),375.2524974526629
17038,MIR-296-5P,MTT (Corrected),MTT3 (Corrected),462.0772852379855
17039,MIR-296-5P,NTTR (Corrected),NTTR1 (Corrected),648.1886608251206
17040,MIR-296-5P,NTTR (Corrected),NTTR2 (Corrected),1534.7505532444147
17041,MIR-296-5P,NTTR (Corrected),NTTR3 (Corrected),588.3896222894135
17042,MIR-296-5P,circ_ligase (Corrected),circ_ligase (Corrected),7509.028597523205
17043,MIR-34B-5P,NTC (Corrected),NTC4 (Corrected),533.8149571834749
17044,MIR-34B-5P,NTC (Corrected),NTC5 (Corrected),417.8224548048229
17045,MIR-34B-5P,NTC (Corrected),NTC6 (Corrected),385.08263558504194
17046,MIR-34B-5P,NTT (Corrected),NTT4 (Corrected),288.46084382724115
17047,MIR-34B-5P,NTT (Corrected),NTT5 (Corrected),298.67830572118527
17048,MIR-34B-5P,NTT (Corrected),NTT6 (Corrected),373.1198138056347
17049,MIR-34B-5P,MTT (Corrected),MTT1 (Corrected),438.35929442833645
17050,MIR-34B-5P,MTT (Corrected),MTT2 (Corrected),468.0067829403977
17051,MIR-34B-5P,MTT (Corrected),MTT3 (Corrected),529.419437715382
17052,MIR-34B-5P,NTTR (Corrected),NTTR1 (Corrected),1214.0850667845891
17053,MIR-34B-5P,NTTR (Corrected),NTTR2 (Corrected),2360.9647920955636
17054,MIR-34B-5P,NTTR (Corrected),NTTR3 (Corrected),2037.0076154411133
17055,MIR-34B-5P,circ_ligase (Corrected),circ_ligase (Corrected),3333.4081296651084
17056,MIR-34B-5P-hsa,NTC (Corrected),NTC4 (Corrected),419.3814938152886
17057,MIR-34B-5P-hsa,NTC (Corrected),NTC5 (Corrected),309.6251474784992
17058,MIR-34B-5P-hsa,NTC (Corrected),NTC6 (Corrected),326.1509609894363
17059,MIR-34B-5P-hsa,NTT (Corrected),NTT4 (Corrected),202.88960046546003
17060,MIR-34B-5P-hsa,NTT (Corrected),NTT5 (Corrected),214.2017904194695
17061,MIR-34B-5P-hsa,NTT (Corrected),NTT6 (Corrected),259.08564088215235
